id;n_victimas;fecha;aaaa;mm;dd;hora;comuna;tipo_calle;cruce;longitud;latitud;victima;acusado;participantes;gravedad
LC-2020-0202209;1;2020-04-18;2020;4;18;09:45:00 a.m.;9.0;GRAL PAZ;TUYUTI;-58.528728743268;-34.644874976456;MOTO;;MOTO-SD;GRAVE
LC-2020-0202436;1;2020-04-18;2020;4;18;14:30:00;;;;;;AUTO;AUTO;AUTO-AUTO;
LC-2020-0202829;1;2020-04-19;2020;4;19;12:30:00 a.m.;4.0;CALLE;IRALA;-58.366343731057;-34.638775133426;MOVIL;;MOVIL-SD;GRAVE
LC-2020-0202881;1;2020-04-19;2020;4;19;21:40:00;;;;;;MOTO;;MOTO-SD;
LC-2020-0203017;1;2020-04-19;2020;4;19;07:40:00;;;;;;TRANSPORTE PUBLICO;;TRANSPORTE PUBLICO-SD;
LC-2020-0203240;1;2020-04-19;2020;4;19;03:25:00 p.m.;11.0;CALLE;CAMARONES;-58.485704832746;-34.615079239489;TRANSPORTE PUBLICO;CAMION;TRANSPORTE PUBLICO-CAMIONETA;
LC-2020-0203443;1;2020-04-19;2020;4;19;08:50:00 p.m.;11.0;CALLE;GUTIERREZ, RICARDO;-58.481848960373;-34.600794260948;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;
LC-2020-0203570;1;2020-04-20;2020;4;20;01:15:00 a.m.;6.0;AVENIDA;DIRECTORIO AV.;-58.428161767353;-34.627198987559;MOTO;;MOTO-SD;
LC-2020-0203599;1;2020-04-20;2020;4;20;10:00:00 p.m.;1.0;CALLE;LIBERTAD;-58.383623737867;-34.605099721132;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0203780;1;2020-04-20;2020;4;20;09:20:00;4.0;;;-58.35626;-34.637592;PEATON;;PEATON-SD;
LC-2020-0204105;1;2020-04-20;2020;4;20;10:00:00 a.m.;5.0;CALLE;GOMEZ, VALENTIN;-58.415862904475;-34.604831299128;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0204368;5;2020-04-20;2020;4;20;03:10:00 p.m.;9.0;AVENIDA;;-58.500397925427;-34.670033877766;TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO-AUTO;
LC-2020-0204408;1;2020-04-20;2020;4;20;04:30:00 p.m.;7.0;AVENIDA;ARTIGAS, JOSE GERVASIO, GRAL.;-58.464112158783;-34.629250688037;;TRANSPORTE PUBLICO;SD-TRANSPORTE PUBLICO;
LC-2020-0204476;1;2020-04-20;2020;4;20;06:00:00 p.m.;5.0;AVENIDA;BOEDO AV.;-58.416620198458;-34.619805735548;MOTO;;MOTO-SD;
LC-2020-0204607;1;2020-04-20;2020;4;20;05:30:00 p.m.;3.0;CALLE;PASO;-58.403400154486;-34.608697844268;MOVIL;MOVIL;MOVIL-MOVIL;
LC-2020-0204899;1;2020-04-21;2020;4;21;10:00:00 p.m.;3.0;AVENIDA;ENTRE RIOS AV.;-58.391189482212;-34.627042732101;AUTO;AUTO;AUTO-AUTO;
LC-2020-0205163;1;2020-04-21;2020;4;21;09:58:00 a.m.;9.0;AVENIDA;;-58.514200815418;-34.651187128254;MOTO;AUTO;MOTO-AUTO;
LC-2020-0205301;1;2020-04-21;2020;4;21;12:20:00 p.m.;11.0;AVENIDA;HABANA;-58.506256587787;-34.593441231894;MOTO;;MOTO-SD;
LC-2020-0206033;1;2020-04-21;2020;4;21;04:30:00 p.m.;10.0;CALLE;BAHIA BLANCA;-58.499543639504;-34.611998689209;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0206208;1;2020-04-21;2020;4;21;12:00:00 a.m.;1.0;CALLE;JUNCAL;-58.378584884291;-34.592886491612;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0206224;1;2020-04-21;2020;4;21;07:30:00 p.m.;1.0;AVENIDA;YRIGOYEN, HIPOLITO AV.;-58.389053144029;-34.610078567584;PEATON;TAXI;PEATON-TAXI;
LC-2020-0206274;1;2020-04-21;2020;4;21;09:30:00 p.m.;15.0;AVENIDA;DORREGO AV.;-58.447599660597;-34.59170240115;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0206297;1;2020-04-21;2020;4;21;08:53:00 p.m.;11.0;AVENIDA;;-58.480861605451;-34.611787065849;MOTO;;MOTO-SD;
LC-2020-0206677;1;2020-04-22;2020;4;22;11:00:00 a.m.;4.0;CALLE;COMBATE DE LOS POZOS;-58.391725184784;-34.629507228695;MOTO;AUTO;MOTO-AUTO;
LC-2020-0206841;1;2020-04-22;2020;4;22;12:30:00 p.m.;4.0;AVENIDA;ALCORTA, AMANCIO AV.;-58.401840945723;-34.645468454794;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0207077;1;2020-04-22;2020;4;22;03:10:00 p.m.;7.0;AVENIDA;;-58.455682034113;-34.649020636115;MOTO;AUTO;MOTO-AUTO;
LC-2020-0207083;1;2020-04-22;2020;4;22;04:00:00 p.m.;12.0;AVENIDA;QUESADA;-58.472953670557;-34.559479581745;MOTO;;MOTO-SD;GRAVE
LC-2020-0207156;1;2020-04-22;2020;4;22;04:00:00 p.m.;8.0;CALLE;BASUALDO;-58.476629077305;-34.662025647688;MOTO;;MOTO-SD;
LC-2020-0207183;1;2020-04-22;2020;4;22;03:10:00 p.m.;10.0;CALLE;MAGARIÃ‘OS CERVANTES, A.;-58.493089232535;-34.622379792763;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;GRAVE
LC-2020-0207190;1;2020-04-22;2020;4;22;04:10:00 p.m.;10.0;AVENIDA;GANA;-58.526918160178;-34.634682112629;MOTO;;MOTO-SD;
LC-2020-0207514;2;2020-04-22;2020;4;22;22:00:00;;;;;;CAMION;AUTO;CAMIONETA-AUTO;
LC-2020-0207574;1;2020-04-23;2020;4;23;12:10:00 a.m.;4.0;AVENIDA;SAN ANTONIO;-58.378234881324;-34.649055361221;MOTO;AUTO;MOTO-AUTO;
LC-2020-0207810;1;2020-04-23;2020;4;23;08:00:00 a.m.;12.0;CALLE;;-58.501380421486;-34.569090693221;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;
LC-2020-0207881;1;2020-04-23;2020;4;23;06:30:00 a.m.;4.0;CALLE;ALVARADO;-58.384468613798;-34.647896579063;AUTO;AUTO;AUTO-AUTO;
LC-2020-0208040;1;2020-04-23;2020;4;23;09:46:00 a.m.;6.0;AVENIDA;SAN JOSE DE CALASANZ;-58.437170801071;-34.62850922214;MOTO;MOTO;MOTO-MOTO;
LC-2020-0208338;1;2020-04-23;2020;4;23;01:50:00 p.m.;7.0;CALLE;MITRE, EMILIO;-58.437458866508;-34.639143051148;MOTO;AUTO;MOTO-AUTO;
LC-2020-0208494;1;2020-04-23;2020;4;23;03:20:00 p.m.;1.0;CALLE;PIEDRAS;-58.37742922313;-34.616292288378;MOTO;MOTO;MOTO-MOTO;
LC-2020-0208534;1;2020-04-23;2020;4;23;04:45:00 p.m.;9.0;AVENIDA;;-58.487340883705;-34.647439627524;MOTO;AUTO;MOTO-AUTO;
LC-2020-0208623;1;2020-04-23;2020;4;23;07:00:00 p.m.;11.0;CALLE;TRES ARROYOS;-58.462850189392;-34.610162990302;MOTO;AUTO;MOTO-AUTO;
LC-2020-0208703;1;2020-04-23;2020;4;23;07:30:00 p.m.;15.0;AVENIDA;;-58.439219411675;-34.599751531463;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0208757;1;2020-04-23;2020;4;23;05:20:00 p.m.;3.0;AVENIDA;PUEYRREDON AV.;-58.405472227484;-34.604562939849;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0208758;1;2020-04-23;2020;4;23;04:30:00 p.m.;3.0;AVENIDA;ANCHORENA, TOMAS MANUEL DE, DR.;-58.410347062735;-34.604029511198;PEATON;TAXI;PEATON-TAXI;
LC-2020-0209909;1;2020-04-24;2020;4;24;06:45:00 p.m.;1.0;AVENIDA;CASEROS AV.;-58.383993478406;-34.632395292777;PEATON;AUTO;PEATON-AUTO;
LC-2020-0210000;1;2020-04-24;2020;4;24;08:15:00 p.m.;14.0;AVENIDA;SARMIENTO AV.;-58.412115954802;-34.571637659696;AUTO;MOTO;AUTO-MOTO;
LC-2020-0210201;1;2020-04-25;2020;4;25;01:43:00 a.m.;13.0;AVENIDA;LA PAMPA;-58.454250033857;-34.56487411169;PEATON;AUTO;PEATON-AUTO;
LC-2020-0210364;1;2020-04-25;2020;4;25;09:20:00 a.m.;14.0;CALLE;CARRANZA, ANGEL JUSTINIANO;-58.432981324848;-34.577849324979;MOVIL;TRANSPORTE PUBLICO;MOVIL-TRANSPORTE PUBLICO;
LC-2020-0210772;1;2020-04-25;2020;4;25;20:00:00;;;;;;PEATON;OBJETO FIJO;PEATON-OBJETO FIJO;
LC-2020-0211580;1;2020-04-26;2020;4;26;01:13:00 a.m.;7.0;AVENIDA;ALBERDI, JUAN BAUTISTA AV.;-58.468484680408;-34.633285763336;;TRANSPORTE PUBLICO;SD-TRANSPORTE PUBLICO;
LC-2020-0213645;1;2020-04-26;2020;4;26;12:30:00 p.m.;14.0;CALLE;BERUTI;-58.413405814963;-34.584657737121;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0214317;1;2020-04-26;2020;4;26;04:00:00 p.m.;11.0;AVENIDA;LINCOLN AV.;-58.503092151402;-34.600478614314;MOTO;AUTO;MOTO-AUTO;
LC-2020-0216070;1;2020-04-27;2020;4;27;12:20:00 a.m.;14.0;AVENIDA;CORDOBA AV.;-58.416002875807;-34.597854205101;AUTO;AUTO;AUTO-AUTO;
LC-2020-0217411;1;2020-04-27;2020;4;27;04:30:00 a.m.;4.0;AVENIDA;BEAZLEY;-58.416577932922;-34.654762169465;TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO-AUTO;
LC-2020-0217955;1;2020-04-27;2020;4;27;06:40:00 a.m.;8.0;CALLE;MONTIEL;-58.479198480844;-34.687174787189;MOTO;;MOTO-SD;
LC-2020-0218611;1;2020-04-27;2020;4;27;11:00:00 a.m.;9.0;CALLE;BILBAO, FRANCISCO;-58.489458267712;-34.658420381044;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0218937;1;2020-04-27;2020;4;27;03:10:00 p.m.;11.0;AVENIDA;LASCANO;-58.485158051252;-34.606914226716;PEATON;AUTO;PEATON-AUTO;
LC-2020-0218979;1;2020-04-27;2020;4;27;04:40:00 p.m.;14.0;AVENIDA;RUGGIERI, SILVIO L.;-58.408224246378;-34.582843011289;TAXI;MOVIL;TAXI-MOVIL;
LC-2020-0219111;1;2020-04-27;2020;4;27;08:20:00 p.m.;4.0;CALLE;;-58.404477406215;-34.650366199747;MOTO;TAXI;MOTO-TAXI;
LC-2020-0219140;1;2020-04-27;2020;4;27;13:30:00;;;;;;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0219367;1;2020-04-28;2020;4;28;06:25:00 a.m.;9.0;AVENIDA;PERGAMINO;-58.466002552689;-34.64536785453;CAMION;CAMION;CAMIONETA-CAMIONETA;
LC-2020-0219405;1;2020-04-28;2020;4;28;02:00:00 p.m.;14.0;AVENIDA;CERVIÃ‘O AV.;-58.424989611008;-34.574556239745;MOTO;AUTO;MOTO-AUTO;
LC-2020-0220258;1;2020-04-28;2020;4;28;07:30:00 p.m.;3.0;AVENIDA;JAURES, JEAN;-58.408917361527;-34.60411824986;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0220484;1;2020-04-29;2020;4;29;08:00:00 a.m.;6.0;AVENIDA;;-58.444023875263;-34.629331096496;MOTO;;MOTO-SD;
LC-2020-0220657;1;2020-04-29;2020;4;29;09:53:00 a.m.;13.0;CALLE;;-58.470473520113;-34.544092589885;PEATON;;PEATON-SD;
LC-2020-0220897;1;2020-04-29;2020;4;29;07:00:00 p.m.;5.0;CALLE;GOMEZ, VALENTIN;-58.419645533896;-34.604359676011;PEATON;MOTO;PEATON-MOTO;
LC-2020-0221072;1;2020-04-29;2020;4;29;14:10:00;8.0;;;-58.486725;-34.684785;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0221087;1;2020-04-29;2020;4;29;12:40:00 p.m.;3.0;AVENIDA;;-58.391996575022;-34.61209517751;MOTO;;MOTO-SD;
LC-2020-0221120;1;2020-04-29;2020;4;29;02:40:00 p.m.;13.0;CALLE;VIDAL;-58.461956365744;-34.562330582104;MOTO;AUTO;MOTO-AUTO;
LC-2020-0221192;1;2020-04-29;2020;4;29;13:50:00;;;;;;AUTO;CAMION;AUTO-CAMION;
LC-2020-0221247;1;2020-04-29;2020;4;29;12:00:00 a.m.;12.0;GRAL PAZ;;-58.501882562566;-34.555058847753;PEATON;AUTO;PEATON-AUTO;
LC-2020-0221306;2;2020-04-29;2020;4;29;03:00:00 p.m.;2.0;AVENIDA;PUEYRREDON AV.;-58.390565937948;-34.584185691079;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0221352;1;2020-04-29;2020;4;29;02:10:00 p.m.;13.0;CALLE;AMENABAR;-58.460975085448;-34.560337847613;MOTO;MOVIL;MOTO-MOVIL;
LC-2020-0221366;1;2020-04-29;2020;4;29;05:00:00 p.m.;15.0;AVENIDA;EMPEDRADO;-58.48077989233;-34.598830937512;MOTO;;MOTO-SD;
LC-2020-0221392;1;2020-04-29;2020;4;29;03:40:00 p.m.;15.0;AVENIDA;DARWIN;-58.438499228763;-34.588690346469;PEATON;;PEATON-SD;
LC-2020-0221454;1;2020-04-29;2020;4;29;04:00:00 p.m.;3.0;AVENIDA;URQUIZA, GRAL.;-58.409254545037;-34.620022345225;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0221461;1;2020-04-29;2020;4;29;06:00:00 p.m.;4.0;CALLE;CACHI;-58.41201667695;-34.648949100562;;AUTO;SD-AUTO;
LC-2020-0221534;1;2020-04-29;2020;4;29;06:30:00 p.m.;6.0;AVENIDA;RIGLOS;-58.435648802329;-34.628286560256;MOTO;;MOTO-SD;
LC-2020-0222289;1;2020-04-30;2020;4;30;01:30:00 p.m.;6.0;AVENIDA;;-58.447848455661;-34.623014556041;PEATON;MOTO;PEATON-MOTO;
LC-2020-0222467;2;2020-04-30;2020;4;30;01:20:00 p.m.;4.0;AVENIDA;PERDRIEL;-58.386526432177;-34.63717738137;MOTO;AUTO;MOTO-AUTO;
LC-2020-0222471;2;2020-04-30;2020;4;30;03:20:00 p.m.;9.0;AVENIDA;REMEDIOS;-58.487458038446;-34.651034337351;AUTO;AUTO;AUTO-AUTO;
LC-2020-0222740;1;2020-04-30;2020;4;30;04:30:00 p.m.;1.0;CALLE;;-58.381588869104;-34.629737360835;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0222794;1;2020-04-30;2020;4;30;05:10:00 p.m.;1.0;AVENIDA;ALEM, LEANDRO N. AV.;-58.370412501071;-34.603013905923;MOTO;;MOTO-SD;
LC-2020-0223589;1;2020-05-01;2020;5;1;03:30:00 p.m.;7.0;CALLE;CUENCA;-58.474103335545;-34.630437267177;MOTO;AUTO;MOTO-AUTO;
LC-2020-0223602;1;2020-05-01;2020;5;1;07:10:00 p.m.;15.0;AVENIDA;GARMENDIA AV.;-58.465512139922;-34.596338397294;MOTO;UTILITARIO;MOTO-UTILITARIO;
LC-2020-0223650;1;2020-05-01;2020;5;1;03:30:00 p.m.;15.0;CALLE;;-58.434074435024;-34.597798219041;PEATON;UTILITARIO;PEATON-UTILITARIO;
LC-2020-0223733;1;2020-05-01;2020;5;1;05:40:00 p.m.;15.0;CALLE;ANTEZANA;-58.444661548359;-34.604898957028;MOTO;MOTO;MOTO-MOTO;
LC-2020-0223831;1;2020-05-01;2020;5;1;08:45:00 p.m.;4.0;CALLE;;-58.422938056484;-34.65157900568;AUTO;;AUTO-SD;
LC-2020-0223893;2;2020-05-02;2020;5;2;11:20:00 p.m.;7.0;CALLE;BOYACA;-58.461795641759;-34.619334862753;MOTO;;MOTO-SD;
LC-2020-0224373;1;2020-05-02;2020;5;2;12:40:00 p.m.;13.0;GRAL PAZ;;-58.467473635233;-34.536102708082;MOTO;;MOTO-SD;
LC-2020-0224429;1;2020-05-02;2020;5;2;03:00:00 p.m.;3.0;CALLE;CALVO, CARLOS;-58.395808265065;-34.620627344436;AUTO;AUTO;AUTO-AUTO;
LC-2020-0224453;1;2020-05-02;2020;5;2;02:30:00 p.m.;10.0;CALLE;BASUALDO;-58.504533122137;-34.640218123934;MOTO;;MOTO-SD;
LC-2020-0224652;1;2020-05-02;2020;5;2;07:15:00 p.m.;8.0;CALLE;RUCCI, JOSE IGNACIO;-58.472169125811;-34.683146410862;PEATON;MOTO;PEATON-MOTO;
LC-2020-0224660;1;2020-05-02;2020;5;2;07:00:00 p.m.;7.0;CALLE;;-58.463309188821;-34.620662293575;MOTO;AUTO;MOTO-AUTO;
LC-2020-0225160;1;2020-05-03;2020;5;3;02:30:00 p.m.;9.0;AVENIDA;;-58.507646564939;-34.656129053084;AUTO;OBJETO FIJO;AUTO-OBJETO FIJO;
LC-2020-0225166;1;2020-05-03;2020;5;3;01:15:00 p.m.;9.0;AVENIDA;PILAR;-58.513515414062;-34.651075334885;MOVIL;AUTO;MOVIL-AUTO;
LC-2020-0225232;1;2020-05-03;2020;5;3;04:00:00 p.m.;12.0;AVENIDA;;-58.467194716205;-34.562470010221;MOTO;UTILITARIO;MOTO-UTILITARIO;
LC-2020-0225396;1;2020-05-03;2020;5;3;09:02:00 p.m.;1.0;CALLE;;-58.378812247969;-34.591914770633;PEATON;UTILITARIO;PEATON-UTILITARIO;
LC-2020-0225399;1;2020-05-03;2020;5;3;09:11:00 p.m.;15.0;AVENIDA;PUEYRREDON, HONORIO, DR. AV.;-58.452095721214;-34.600149821397;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;
LC-2020-0225594;1;2020-05-04;2020;5;4;06:00:00 a.m.;1.0;CALLE;AZOPARDO;-58.367161229864;-34.619308186496;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0225719;1;2020-05-04;2020;5;4;08:23:00 a.m.;14.0;CALLE;CHARCAS;-58.426237365658;-34.581357318336;AUTO;AUTO;AUTO-AUTO;
LC-2020-0225882;1;2020-05-04;2020;5;4;11:30:00 a.m.;9.0;AVENIDA;GORDILLO, TIMOTEO;-58.508775232972;-34.656707442937;MOTO;UTILITARIO;MOTO-UTILITARIO;
LC-2020-0225937;1;2020-05-04;2020;5;4;10:30:00 a.m.;1.0;AVENIDA;CORRIENTES AV.;-58.382209281858;-34.60373898087;MOTO;AUTO;MOTO-AUTO;
LC-2020-0225951;1;2020-05-04;2020;5;4;12:15:00 p.m.;14.0;CALLE;GODOY CRUZ;-58.433947872642;-34.587495090461;PEATON;;PEATON-SD;
LC-2020-0226103;1;2020-05-04;2020;5;4;12:40:00 p.m.;5.0;AVENIDA;;-58.412449516725;-34.63546898651;MOTO;AUTO;MOTO-AUTO;
LC-2020-0226131;1;2020-05-04;2020;5;4;11:00:00;1.0;;;-58.380853;-34.582191;PEATON;UTILITARIO;PEATON-UTILITARIO;
LC-2020-0226168;1;2020-05-04;2020;5;4;02:30:00 p.m.;11.0;CALLE;BUFANO, ALFREDO R.;-58.475099601429;-34.608070419332;MOTO;UTILITARIO;MOTO-UTILITARIO;
LC-2020-0226416;1;2020-05-04;2020;5;4;01:15:00 p.m.;4.0;AVENIDA;BRASIL;-58.390928514258;-34.629326967998;TAXI;TAXI;TAXI-TAXI;
LC-2020-0226581;1;2020-05-04;2020;5;4;07:17:00 p.m.;14.0;AVENIDA;SAN BENITO DE PALERMO;-58.431228925411;-34.566776119774;MOTO;AUTO;MOTO-AUTO;GRAVE
LC-2020-0226584;1;2020-05-04;2020;5;4;05:25:00 p.m.;14.0;CALLE;GUATEMALA;-58.431960469427;-34.580349396187;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0226640;1;2020-05-04;2020;5;4;07:00:00 p.m.;3.0;AVENIDA;JUJUY AV.;-58.402173162117;-34.623779257788;PEATON;AUTO;PEATON-AUTO;
LC-2020-0227004;1;2020-05-05;2020;5;5;10:00:00 a.m.;9.0;GRAL PAZ;RIVADAVIA AV.;-58.529279828869;-34.639317520336;PEATON;TRANSPORTE PUBLICO;PEATON-TRANSPORTE PUBLICO;
LC-2020-0227216;1;2020-05-05;2020;5;5;12:00:00 p.m.;1.0;AVENIDA;BELGRANO AV.;-58.381353762551;-34.613100568506;MOTO;AUTO;MOTO-AUTO;
LC-2020-0227406;1;2020-05-05;2020;5;5;12:40:00 p.m.;4.0;CALLE;;-58.382349966775;-34.632866771747;PEATON;;PEATON-SD;
LC-2020-0227455;1;2020-05-05;2020;5;5;08:05:00 p.m.;7.0;CALLE;CARABOBO AV.;-58.45603069999;-34.62812426476;MOTO;MOTO;MOTO-MOTO;
LC-2020-0227464;1;2020-05-05;2020;5;5;01:05:00 p.m.;6.0;CALLE;AMBROSETTI, JUAN B.;-58.437292343915;-34.613855409975;MOTO;AUTO;MOTO-AUTO;
LC-2020-0227585;1;2020-05-05;2020;5;5;04:54:00 p.m.;15.0;AVENIDA;PRINGLES;-58.426242133073;-34.596511384787;MOTO;UTILITARIO;MOTO-UTILITARIO;
LC-2020-0227857;1;2020-05-05;2020;5;5;05:45:00 p.m.;13.0;CALLE;ARENAL, CONCEPCION;-58.44144108703;-34.578332269164;MOTO;AUTO;MOTO-AUTO;
LC-2020-0227918;1;2020-05-05;2020;5;5;02:20:00 p.m.;7.0;CALLE;FERNANDEZ MORENO, BALDOMERO;-58.448123182117;-34.632995208055;AUTO;;AUTO-SD;
LC-2020-0228059;1;2020-05-05;2020;5;5;10:30:00 p.m.;10.0;GRAL PAZ;BEIRO, FRANCISCO AV.;-58.530340969644;-34.618134252947;AUTO;AUTO;AUTO-AUTO;
LC-2020-0226964;1;2020-05-05;2020;5;5;08:45:00;;;;;;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;
LC-2020-0228631;1;2020-05-06;2020;5;6;10:40:00 a.m.;15.0;CALLE;TRONADOR;-58.473319373098;-34.590808759262;AUTO;UTILITARIO;AUTO-UTILITARIO;
LC-2020-0228704;1;2020-05-06;2020;5;6;01:00:00 p.m.;12.0;AVENIDA;;-58.485957586936;-34.54737810648;MOTO;AUTO;MOTO-AUTO;
LC-2020-0228810;1;2020-05-06;2020;5;6;02:15:00 p.m.;13.0;CALLE;ECHEVERRIA;-58.445833027416;-34.55701541925;MOTO;AUTO;MOTO-AUTO;
LC-2020-0228885;1;2020-05-06;2020;5;6;02:30:00 p.m.;7.0;AVENIDA;;-58.456365997251;-34.641075680271;PEATON;TRANSPORTE PUBLICO;PEATON-TRANSPORTE PUBLICO;
LC-2020-0228901;1;2020-05-06;2020;5;6;02:30:00 p.m.;15.0;AVENIDA;GALLARDO, ANGEL AV.;-58.436617638394;-34.604282806148;MOTO;;MOTO-SD;
LC-2020-0229065;1;2020-05-06;2020;5;6;02:00:00 p.m.;3.0;AVENIDA;;-58.392860673059;-34.60167825848;MOTO;;MOTO-SD;
LC-2020-0229229;1;2020-05-06;2020;5;6;04:25:00 p.m.;15.0;CALLE;;-58.453960925865;-34.581135865651;MOTO;AUTO;MOTO-AUTO;
LC-2020-0229256;1;2020-05-06;2020;5;6;06:10:00 p.m.;4.0;CALLE;BRANDSEN;-58.377672780189;-34.63816205896;PEATON;;PEATON-SD;
LC-2020-0229281;1;2020-05-06;2020;5;6;05:00:00 p.m.;10.0;CALLE;VIRGILIO;-58.517905465556;-34.621071545056;MOTO;;MOTO-SD;
LC-2020-0229352;1;2020-05-06;2020;5;6;06:50:00 p.m.;13.0;AVENIDA;;-58.462843055924;-34.574243464533;PEATON;MOTO;PEATON-MOTO;
LC-2020-0229531;3;2020-05-07;2020;5;7;11:50:00 p.m.;9.0;CALLE;DIRECTORIO AV.;-58.478675014789;-34.640532296908;UTILITARIO;;UTILITARIO-SD;
LC-2020-0229882;1;2020-05-07;2020;5;7;03:30:00 p.m.;1.0;AVENIDA;SAN JOSE;-58.385732472048;-34.627062201117;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0230210;1;2020-05-07;2020;5;7;01:10:00 p.m.;9.0;AVENIDA;CARDENAS, CNEL. AV.;-58.509235704679;-34.657041286437;MOTO;;MOTO-SD;
LC-2020-0230352;1;2020-05-07;2020;5;7;02:15:00 p.m.;1.0;AVENIDA;SANTIAGO DEL ESTERO;-58.384394762619;-34.62231326204;PEATON;AUTO;PEATON-AUTO;
LC-2020-0230370;1;2020-05-07;2020;5;7;03:10:00 p.m.;15.0;CALLE;CORDOBA AV.;-58.44242654406;-34.586098570951;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0230394;1;2020-05-07;2020;5;7;03:25:00 p.m.;3.0;AVENIDA;PUEYRREDON AV.;-58.403724400784;-34.598454471462;MOTO;;MOTO-SD;
LC-2020-0230415;1;2020-05-07;2020;5;7;03:45:00 p.m.;13.0;CALLE;CABILDO AV.;-58.462533754977;-34.555480927127;PEATON;AUTO;PEATON-AUTO;
LC-2020-0230568;1;2020-05-07;2020;5;7;07:00:00 p.m.;11.0;AVENIDA;LOZANO, PEDRO;-58.520120288819;-34.617795423237;MOTO;;MOTO-SD;
LC-2020-0230580;1;2020-05-07;2020;5;7;07:15:00 p.m.;4.0;AVENIDA;VALLE, ARISTOBULO DEL;-58.375067724135;-34.636107648453;MOTO;AUTO;MOTO-AUTO;
LC-2020-0230727;2;2020-05-08;2020;5;8;07:00:00 p.m.;7.0;AVENIDA;CHARRUA;-58.439534923596;-34.648253836582;MOVIL;;MOVIL-SD;
LC-2020-0232174;1;2020-05-08;2020;5;8;01:00:00 p.m.;8.0;GRAL PAZ;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;-58.479767858452;-34.691531969258;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0232613;1;2020-05-08;2020;5;8;07:00:00 p.m.;10.0;AVENIDA;BAIGORRIA;-58.516948102761;-34.620214635621;MOTO;;MOTO-SD;
LC-2020-0232615;1;2020-05-08;2020;5;8;08:30:00 p.m.;1.0;CALLE;;-58.389072126375;-34.619062087072;PEATON;AUTO;PEATON-AUTO;
LC-2020-0232660;1;2020-05-08;2020;5;8;07:30:00 p.m.;15.0;CALLE;MALABIA;-58.435328346233;-34.596162391751;PEATON;AUTO;PEATON-AUTO;
LC-2020-0232791;1;2020-05-09;2020;5;9;11:00:00 p.m.;1.0;AVENIDA;9 DE JULIO AV.;-58.381041666429;-34.619756510062;MOTO;TAXI;MOTO-TAXI;
LC-2020-0232799;1;2020-05-09;2020;5;9;01:20:00 p.m.;4.0;AVENIDA;MONTES DE OCA, MANUEL AV.;-58.375397711044;-34.634410335703;PEATON;MOTO;PEATON-MOTO;
LC-2020-0232887;1;2020-05-09;2020;5;9;12:30:00 a.m.;8.0;AVENIDA;;-58.465555303846;-34.683580609834;MOTO;;MOTO-SD;
LC-2020-0233169;1;2020-05-09;2020;5;9;10:00:00 a.m.;11.0;AVENIDA;MAGARIÃ‘OS CERVANTES, A.;-58.479821115745;-34.61342226897;UTILITARIO;UTILITARIO;UTILITARIO-UTILITARIO;
