ID;N_VICTIMAS;FECHA;AAAA;MM;DD;HORA;TIPO_DE_CALLE;Calle;Altura;Cruce;cruce_r;Dirección Normalizada;COMUNA;longitud;latitud;PARTICIPANTES;VICTIMA;ACUSADO
2019-0055;1;2019-06-20;2019;6;20;19:45:00;AVENIDA;GUEVARA, TRINIDAD;;MADERO, EDUARDO AV.;True;GUEVARA, TRINIDAD y MADERO, EDUARDO AV.;1;-58.36819005;-34.60283208;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0056;1;2019-06-29;2019;6;29;17:16:00;AVENIDA;BOYACA AV.;305.0;;False;BOYACA AV. 305;7;-58.45877601;-34.62330939;PEATON-AUTO;PEATON;AUTO
2019-0057;1;2019-07-05;2019;7;5;19:00:00;CALLE;ARTILLEROS;;LA PAMPA;True;ARTILLEROS y LA PAMPA;13;-58.44196498;-34.55760517;PEATON-AUTO;PEATON;AUTO
2019-0058;1;2019-07-10;2019;7;10;09:20:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;;False;AUTOPISTA PERITO MORENO e IRIGOYEN;10;-58.50622631;-34.63627822;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0059;1;2019-07-13;2019;7;13;22:35:00;CALLE;15 DE NOVIEMBRE DE 1889;;SANTIAGO DEL ESTERO;True;15 DE NOVIEMBRE DE 1889 y SANTIAGO DEL ESTERO;1;-58.3841088;-34.63099197;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0060;1;2019-07-17;2019;7;17;11:20:00;AVENIDA;ACOSTA, MARIANO AV.;;FALCON, RAMON L.,CNEL.;True;ACOSTA, MARIANO AV. y FALCON, RAMON L.,CNEL.;10;-58.48100602;-34.63504312;PEATON-AUTO;PEATON;AUTO
2019-0061;1;2019-07-17;2019;7;17;18:40:00;CALLE;11 DE SEPTIEMBRE DE 1888;;MENDOZA;True;11 DE SEPTIEMBRE DE 1888 y MENDOZA;13;-58.45200171;-34.5578132;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0062;1;2019-08-01;2019;8;1;23:00:00;AVENIDA;PINO, VIRREY DEL;;CAMPOS, LUIS M. AV.;True;PINO, VIRREY DEL y CAMPOS, LUIS M. AV.;13;-58.44462132;-34.56201105;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0063;1;2019-08-04;2019;8;4;01:30:00;AVENIDA;FOREST AV.;;MAURE;True;FOREST AV. y MAURE;15;-58.45220688;-34.58711712;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0064;1;2019-08-06;2019;8;6;03:15:00;AVENIDA;BOYACA AV.;;AVELLANEDA AV.;True;BOYACA AV. y AVELLANEDA AV.;7;-58.4596221;-34.6224514;MOTO-AUTO;MOTO;AUTO
2019-0065;1;2019-08-08;2019;8;8;16:45:00;CALLE;BARCO CENTENERA DEL;;TILCARA;True;BARCO CENTENERA DEL y TILCARA;4;-58.4197085;-34.65414867;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0066;1;2019-08-11;2019;8;11;21:15:00;AVENIDA;RIESTRA AV.;;BOLIVAR (NO OFICIAL);True;RIESTRA AV. y BOLIVAR (NO OFICIAL);7;-58.44187596;-34.64938031;PEATON-AUTO;PEATON;AUTO
2019-0067;1;2019-08-14;2019;8;14;15:00:00;CALLE;CASTRO, EMILIO;4706.0;;False;CASTRO, EMILIO 4706;10;-58.49101637;-34.64276621;MOTO-CARGAS;MOTO;CARGAS
2019-0068;1;2019-08-14;2019;8;14;17:40:00;AVENIDA;27 DE FEBRERO AV.;5600.0;;False;27 DE FEBRERO AV. 5600;8;-58.42493829;-34.66256502;MOTO-MOTO;MOTO;MOTO
2019-0069;1;2019-08-17;2019;8;17;05:25:00;AVENIDA;GARAY, JUAN DE AV.;2874.0;;False;GARAY, JUAN DE AV. 2874;4;-58.40489318;-34.62930162;MOTO-AUTO;MOTO;AUTO
2019-0070;1;2019-08-22;2019;8;22;12:30:00;AVENIDA;SCALABRINI ORTIZ, RAUL AV.;;GORRITI;True;SCALABRINI ORTIZ, RAUL AV. y GORRITI;14;-58.4268668;-34.59217875;MOTO-BICICLETA;MOTO;BICICLETA
2019-0071;1;2019-08-27;2019;8;27;11:30:00;AVENIDA;PRIMERA JUNTA;;OLIVERA AV.;True;PRIMERA JUNTA y OLIVERA AV.;9;-58.479611;-34.65620398;PEATON-CARGAS;PEATON;CARGAS
2019-0072;1;2019-08-28;2019;8;28;06:20:00;AVENIDA;ALBERDI, JUAN BAUTISTA AV.;;AZUL;True;ALBERDI, JUAN BAUTISTA AV. y AZUL;10;-58.47439934;-34.63524207;AUTO-AUTO;AUTO;AUTO
2019-0073;1;2019-08-29;2019;8;29;01:50:00;AVENIDA;ALVAREZ THOMAS AV.;1788.0;;False;ALVAREZ THOMAS AV. 1788;15;-58.46711912;-34.57926018;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2019-0074;1;2019-08-29;2019;8;29;09:00:00;AUTOPISTA;LUGONES, LEOPOLDO AV.;;PAZ, GRAL. AV.;True;LUGONES, LEOPOLDO AV. y PAZ, GRAL. AV.;13;-58.46514781;-34.53465378;MOTO-CARGAS;MOTO;CARGAS
2019-0075;1;2019-08-30;2019;8;30;23:20:00;CALLE;SAN ANTONIO;;LUJAN;True;SAN ANTONIO y LUJAN;4;-58.37571078;-34.65584079;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0076;1;2019-09-05;2019;9;5;18:00:00;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;;;False;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.;4;-58.37157668;-34.65429986;MOTO-CARGAS;MOTO;CARGAS
2019-0077;1;2019-09-08;2019;9;8;03:40:00;AVENIDA;FIGUEROA ALCORTA, PRES. AV.;;TAGLE;True;FIGUEROA ALCORTA, PRES. AV. y TAGLE;14;-58.39811256;-34.58070186;PEATON-AUTO;PEATON;AUTO
2019-0078;1;2019-09-12;2019;9;12;08:25:00;AVENIDA;EINSTEIN, ALBERTO;;ALCORTA, AMANCIO AV.;True;EINSTEIN, ALBERTO y ALCORTA, AMANCIO AV.;4;-58.41125934;-34.6541774;PEATON-CARGAS;PEATON;CARGAS
2019-0079;1;2019-09-17;2019;9;17;05:30:00;CALLE;AGRELO;;COLOMBRES;True;AGRELO y COLOMBRES;5;-58.41822901;-34.61866836;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0080;1;2019-09-17;2019;9;17;1900-01-04 18:40:00;GRAL PAZ;CABILDO AV.;;PAZ, GRAL. AV.;True;CABILDO AV. y PAZ, GRAL. AV.;13;-58.47617802;-34.53825652;PEATON-MOTO;PEATON;MOTO
2019-0081;1;2019-09-23;2019;9;23;16:00:00;AVENIDA;ELCANO AV.;4300.0;;False;ELCANO AV. 4300;15;-58.46141281;-34.58623761;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0082;1;2019-09-25;2019;9;25;07:45:00;AVENIDA;RABANAL, FRANCISCO, INTENDENTE AV.;2428.0;;False;RABANAL, FRANCISCO, INTENDENTE AV. 2428;8;-58.42985146;-34.6611974;BICICLETA-CARGAS;BICICLETA;CARGAS
2019-0083;1;2019-09-26;2019;9;26;08:00:00;CALLE;MONTE;;CORVALAN;True;MONTE y CORVALAN;9;-58.48457413;-34.6583909;AUTO-AUTO;AUTO;AUTO
2019-0084;1;2019-09-27;2019;9;27;11:45:00;CALLE;TANDIL;;LAFUENTE;True;TANDIL y LAFUENTE;7;-58.46572884;-34.63628186;BICICLETA-CARGAS;BICICLETA;CARGAS
2019-0085;1;2019-10-09;2019;10;9;22:18:00;CALLE;CARDOSO;;BACACAY;True;CARDOSO y BACACAY;10;-58.49261744;-34.6341913;BICICLETA-TREN;BICICLETA;TREN
2019-0086;1;2019-10-15;2019;10;15;14:10:00;AVENIDA;CORRIENTES AV.;6700.0;;False;CORRIENTES AV. 6700;15;-58.45283186;-34.5884156;MOTO-PASAJEROS;MOTO;PASAJEROS
2019-0087;1;2019-10-21;2019;10;21;21:00:00;AVENIDA;ALVAREZ THOMAS AV.;;MENDOZA;True;ALVAREZ THOMAS AV. y MENDOZA;12;-58.47973681;-34.57418656;MOTO-MOTO;MOTO;MOTO
2019-0088;1;2019-10-22;2019;10;22;20:00:00;AVENIDA;ALCORTA, AMANCIO AV.;;BONAVENA, OSCAR NATALIO;True;ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO;4;-58.40623949;-34.65076549;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0089;1;2019-10-23;2019;10;23;15:45:00;AVENIDA;BROWN, ALTE. AV.;;BLANES, JUAN MANUEL;True;BROWN, ALTE. AV. y BLANES, JUAN MANUEL;4;-58.36244648;-34.63107887;PEATON-CARGAS;PEATON;CARGAS
2019-0090;1;2019-10-24;2019;10;24;18:26:00;AVENIDA;ALBERDI, JUAN BAUTISTA AV.;5455.0;;False;ALBERDI, JUAN BAUTISTA AV. 5455;9;-58.49962423;-34.64868027;PEATON-MOTO;PEATON;MOTO
2019-0091;1;2019-11-01;2019;11;1;20:50:00;AVENIDA;JUSTO, JUAN B. AV.;;CAMARGO;True;JUSTO, JUAN B. AV. y CAMARGO;15;-58.44551437;-34.59559816;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0092;1;2019-11-03;2019;11;3;10:30:00;CALLE;BRIN, MINISTRO;;SUAREZ;True;BRIN, MINISTRO y SUAREZ;4;-58.35608181;-34.63420319;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0093;1;2019-11-13;2019;11;13;11:50:00;AVENIDA;NIZA;;JUSTO, JUAN B. AV.;True;NIZA y JUSTO, JUAN B. AV.;11;-58.46483679;-34.60907662;BICICLETA-OTRO;BICICLETA;OTRO
2019-0094;1;2019-11-18;2019;11;18;14:00:00;CALLE;CAMARGO;;SERRANO;True;CAMARGO y SERRANO;15;-58.44368628;-34.59724326;MOTO-OTRO;MOTO;OTRO
2019-0095;1;2019-11-20;2019;11;20;15:30:00;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;;;False;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.;1;-58.37864583;-34.62907067;MOTO-CARGAS;MOTO;CARGAS
2019-0096;1;2019-11-22;2019;11;22;19:33:00;AVENIDA;CASEROS AV.;;PIEDRAS;True;CASEROS AV. y PIEDRAS;1;-58.37560352;-34.62726382;PEATON-PASAJEROS;PEATON;PASAJEROS
2019-0097;1;2019-11-25;2019;11;25;08:50:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;;False;AUTOPISTA PERITO MORENO KM. 5.6;9;-58.47721439;-34.64815069;MULTIPLE;MOTO;MULTIPLE
2019-0098;1;2019-11-25;2019;11;25;14:00:00;AVENIDA;GUZMAN;365.0;;False;GUZMAN 365;15;-58.45134029;-34.58984288;PASAJEROS-PASAJEROS;PASAJEROS;PASAJEROS
2019-0100;1;2019-12-05;2019;12;5;17:30:00;AVENIDA;DE LOS CONSTITUYENTES AV.;4300.0;;False;DE LOS CONSTITUYENTES AV. 4300;12;-58.49040794;-34.58368803;MOTO-AUTO;MOTO;AUTO
2019-0101;1;2019-12-17;2019;12;17;04:20:00;AVENIDA;MORENO, PERITO AV.;;TILCARA AV.;True;MORENO, PERITO AV. y TILCARA AV.;4;-58.42102679;-34.64991178;MOTO-MOTO;MOTO;MOTO
2019-0102;1;2019-12-17;2019;12;17;14:30:00;CALLE;IBARROLA;;GORDILLO, TIMOTEO;True;IBARROLA y GORDILLO, TIMOTEO;9;-58.52219407;-34.64143926;MOTO-AUTO;MOTO;AUTO
2019-0103;1;2019-12-18;2019;12;18;;GRAL PAZ;PAZ, GRAL. AV.;;GRIVEO;True;PAZ, GRAL. AV. y GRIVEO;11;-58.52169422;-34.5947164;MOTO-MOTO;MOTO;MOTO
2019-0104;1;2019-12-21;2019;12;21;04:25:00;AVENIDA;RIVADAVIA AV.;;PERGAMINO;True;RIVADAVIA AV. y PERGAMINO;10;-58.47460416;-34.63206174;MOTO-AUTO;MOTO;AUTO
2019-0105;1;2019-05-05;2019;5;5;11:00:00;AVENIDA;SANTO TOME;;SEGUROLA AV.;True;SANTO TOME y SEGUROLA AV.;10;-58.50512382;-34.61520391;PEATON-AUTO;PEATON;AUTO
2020-0001;1;2020-01-04;2020;1;4;10:40:00;CALLE;URIARTE;;LOYOLA;True;URIARTE y LOYOLA;15;-58.43910409;-34.59213355;PEATON-AUTO;PEATON;AUTO
2020-0002;1;2020-01-05;2020;1;5;20:00:00;AVENIDA;SARAZA;;VARELA AV.;True;SARAZA y VARELA AV.;7;-58.45019436;-34.64646409;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0003;1;2020-01-11;2020;1;11;06:00:00;AVENIDA;RIVADAVIA AV.;;COMBATE DE LOS POZOS;True;RIVADAVIA AV. y COMBATE DE LOS POZOS;3;-58.39337644;-34.60927582;PEATON-AUTO;PEATON;AUTO
2020-0004;1;2020-01-14;2020;1;14;21:40:00;AVENIDA;RODRIGUEZ PE?A;;RIVADAVIA AV.;True;RODRIGUEZ PEÃ‘A y RIVADAVIA AV.;1;-58.39055614;-34.60919284;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0005;1;2020-01-14;2020;1;14;06:00:00;AVENIDA;24 DE NOVIEMBRE;;SAN JUAN AV.;True;24 DE NOVIEMBRE y SAN JUAN AV.;3;-58.41036975;-34.62477021;MOTO-PASAJEROS;MOTO;PASAJEROS
2020-0006;1;2020-01-20;2020;1;20;12:55:00;AVENIDA;LAFUENTE AV.;2250.0;;False;LAFUENTE AV. 2250;8;-58.44925765;-34.65412546;MOTO-CARGAS;MOTO;CARGAS
2020-0007;1;2020-01-27;2020;1;27;00:37:00;CALLE;CHILE;;LIMA;True;CHILE y LIMA;1;-58.3815685;-34.61648696;PEATON-MOTO;PEATON;MOTO
2020-0008;1;2020-01-30;2020;1;30;07:10:00;AVENIDA;CORDOBA AV.;;JAURES, JEAN;True;CORDOBA AV. y JAURES, JEAN;2;-58.40662899;-34.59804521;MOTO-CARGAS;MOTO;CARGAS
2020-0009;1;2020-02-04;2020;2;4;14:50:00;CALLE;PERON, JUAN DOMINGO, TTE. GENERAL;;SALGUERO, JERONIMO;True;PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO;5;-58.41985649;-34.6060085;PEATON-AUTO;PEATON;AUTO
2020-0010;1;2020-02-08;2020;2;8;05:45:00;AVENIDA;9 DE JULIO AV.;;SAN JUAN AV.;True;9 DE JULIO AV. y SAN JUAN AV.;1;-58.38099833;-34.62214953;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0011;1;2020-02-12;2020;2;12;11:29:00;CALLE;COLOMBRES;466.0;;False;COLOMBRES 466;5;-58.41803309;-34.61823178;MOTO-CARGAS;MOTO;CARGAS
2020-0012;1;2020-02-18;2020;2;18;21:00:00;CALLE;MEXICO;2860.0;;False;MEXICO 2860;3;-58.40604003;-34.61783553;PEATON-MOTO;PEATON;MOTO
2020-0013;1;2020-02-20;2020;2;20;12:00:00;AVENIDA;COMBATIENTES DE MALVINAS AV.;;TRIUNVIRATO AV.;True;COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.;15;-58.47549929;-34.57994061;PEATON-MOTO;PEATON;MOTO
2020-0014;1;2020-02-27;2020;2;27;02:14:00;CALLE;BERMUDEZ;;NOGOYA;True;BERMUDEZ y NOGOYA;11;-58.51398484;-34.61600366;MOTO-PASAJEROS;MOTO;PASAJEROS
2020-0015;1;2020-02-28;2020;2;28;14:30:00;AVENIDA;BRASIL AV.;;PASEO COLON AV.;True;BRASIL AV. y PASEO COLON AV.;1;-58.36797542;-34.62519403;MOTO-PASAJEROS;MOTO;PASAJEROS
2020-0016;1;2020-02-29;2020;2;29;13:00:00;AVENIDA;ALEM, LEANDRO N. AV.;770.0;;False;ALEM, LEANDRO N. AV. 770;1;-58.37133616;-34.59879316;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0017;1;2020-03-05;2020;3;5;23:00:00;AVENIDA;BELGRANO AV.;;RINCON;True;BELGRANO AV. y RINCON;3;-58.39613805;-34.61413568;PEATON-AUTO;PEATON;AUTO
2020-0018;1;2020-03-09;2020;3;9;14:00:00;AVENIDA;UDAONDO, GUILLERMO AV.;901.0;;False;UDAONDO, GUILLERMO AV. 901;13;-58.44903073;-34.54200276;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0019;1;2020-03-10;2020;3;10;21:00:00;CALLE;CONSTITUCION;;CASTRO;True;CONSTITUCION y CASTRO;5;-58.41972364;-34.6284667;PEATON-AUTO;PEATON;AUTO
2020-0020;1;2020-03-13;2020;3;13;17:30:00;AVENIDA;PUEYRREDON AV.;;GOMEZ, VALENTIN;True;PUEYRREDON AV. y GOMEZ, VALENTIN;3;-58.40571596;-34.60557123;PEATON-MOTO;PEATON;MOTO
2020-0021;1;2020-03-14;2020;3;14;16:50:00;CALLE;BRAVO, MARIO;1279.0;;False;BRAVO, MARIO 1279;2;-58.4145159;-34.59488319;PEATON-AUTO;PEATON;AUTO
2020-0022;1;2020-04-07;2020;4;7;06:15:00;AUTOPISTA;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.;;ESCALADA AV.;True;AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.;9;-58.47297505;-34.66245085;AUTO-CARGAS;AUTO;CARGAS
2020-0023;1;2020-04-09;2020;4;9;18:42:00;AVENIDA;ARAOZ DE LAMADRID, GREGORIO, GRAL.;;BROWN, ALTE. AV.;True;ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.;4;-58.35791192;-34.63695178;AUTO-CARGAS;AUTO;CARGAS
2020-0024;1;2020-04-24;2020;4;24;07:58:00;CALLE;MURGUIONDO;1339.0;;False;MURGUIONDO 1339;9;-58.50801713;-34.65177305;AUTO-AUTO;AUTO;AUTO
2020-0025;1;2020-05-12;2020;5;12;05:35:00;AVENIDA;RIVADAVIA AV.;2551.0;;False;RIVADAVIA AV. 2551;3;-58.40258477;-34.60975108;PEATON-AUTO;PEATON;AUTO
2020-0026;1;2020-05-17;2020;5;17;06:40:00;AUTOPISTA;LUGONES, LEOPOLDO AV.;;;False;;14;;;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0027;1;2020-05-18;2020;5;18;08:00:00;AVENIDA;DELLEPIANE, LUIS, TTE. GRAL.;;MONTIEL;True;DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL;8;-58.48267426;-34.68454456;PEATON-CARGAS;PEATON;CARGAS
2020-0028;1;2020-05-19;2020;5;19;10:00:00;AVENIDA;SCALABRINI ORTIZ, RAUL AV.;;WARNES AV.;True;SCALABRINI ORTIZ, RAUL AV. y WARNES AV.;15;-58.44248936;-34.60221948;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0029;1;2020-06-10;2020;6;10;14:00:00;GRAL PAZ;PAZ, GRAL. AV.;;ROFFO, ANGEL H., DR.;True;PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.;9;-58.52909134;-34.63886726;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0030;1;2020-06-16;2020;6;16;15:00:00;AVENIDA;SAN MARTIN AV.;1550.0;;False;SAN MARTIN AV. 1550;6;-58.45158942;-34.6064658;MULTIPLE;MOTO;MULTIPLE
2020-0031;1;2020-06-30;2020;6;30;08:00:00;AVENIDA;GARZON, EUGENIO, GRAL. AV.;;LARRAYA;True;GARZON, EUGENIO, GRAL. AV. y LARRAYA;9;-58.49344309;-34.65788529;MOTO-CARGAS;MOTO;CARGAS
2020-0032;1;2020-07-10;2020;7;10;23:00:00;AVENIDA;CORRIENTES AV.;;SERRANO;True;CORRIENTES AV. y SERRANO;15;-58.44259166;-34.59635137;MOTO-AUTO;MOTO;AUTO
2020-0033;1;2020-07-19;2020;7;19;06:25:00;GRAL PAZ;PAZ, GRAL. AV.;;DEL LIBERTADOR AV.;True;PAZ, GRAL. AV. y DEL LIBERTADOR AV.;13;-58.46743471;-34.53476874;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2020-0034;1;2020-08-02;2020;8;2;03:20:00;CALLE;MITRE, BARTOLOME;;ANCHORENA, TOMAS MANUEL DE, DR.;True;MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.;3;-58.41178158;-34.60922259;PEATON-AUTO;PEATON;AUTO
2020-0035;1;2020-08-04;2020;8;4;05:30:00;AUTOPISTA;AUTOPISTA 25 DE MAYO;;;False;AUTOPISTA 25 DE MAYO y PUMACAHUA;7;-58.45068621;-34.63638927;MOTO-PASAJEROS;MOTO;PASAJEROS
2020-0036;1;2020-08-07;2020;8;7;18:40:00;AVENIDA;SCALABRINI ORTIZ, RAUL AV.;;PARAGUAY;True;SCALABRINI ORTIZ, RAUL AV. y PARAGUAY;14;-58.42016954;-34.5877879;PEATON-MOTO;PEATON;MOTO
2020-0037;1;2020-08-29;2020;8;29;04:30:00;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;;VARELA AV.;True;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.;8;-58.43850413;-34.65554754;PEATON-AUTO;PEATON;AUTO
2020-0038;2;2020-08-30;2020;8;30;04:00:00;AVENIDA;LAS HERAS GENERAL AV.;;DIAZ, CNEL. AV.;True;LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.;14;-58.40617526;-34.58345898;AUTO-AUTO;AUTO;AUTO
2020-0039;1;2020-09-01;2020;9;1;19:17:42;CALLE;MURGUIONDO;;;False;MURGUIONDO;9;;;PEATON-CARGAS;PEATON;CARGAS
2020-0040;1;2020-09-12;2020;9;12;03:30:00;AVENIDA;CASTILLO, RAMON S., PRES. AV.;;CALLE 12 (NO OFICIAL);True;CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL);2;-58.38526125;-34.5780581;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2020-0041;1;2020-09-28;2020;9;28;01:45:00;AVENIDA;CURAPALIGUE;;PERON, EVA AV.;True;CURAPALIGUE y PERON, EVA AV.;7;-58.4475047;-34.63491705;MOTO-PASAJEROS;MOTO;PASAJEROS
2020-0042;1;2020-09-29;2020;9;29;17:10:00;AVENIDA;DIAZ, ANA;;SOLDADO DE LA FRONTERA AV.;True;DIAZ, ANA y SOLDADO DE LA FRONTERA AV.;8;-58.46745752;-34.68192648;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0043;1;2020-09-30;2020;9;30;17:20:00;AVENIDA;ALEM, LEANDRO N. AV.;;PARAGUAY;True;ALEM, LEANDRO N. AV. y PARAGUAY;1;-58.37202621;-34.59717942;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0044;1;2020-10-05;2020;10;5;00:20:00;AVENIDA;LA PLATA AV.;;INDEPENDENCIA AV.;True;LA PLATA AV. e INDEPENDENCIA AV.;6;-58.42779702;-34.62207347;AUTO-AUTO;AUTO;AUTO
2020-0045;1;2020-10-19;2020;10;19;03:00:00;GRAL PAZ;PAZ, GRAL. AV.;;27 DE FEBRERO AV.;True;PAZ, GRAL. AV. y 27 DE FEBRERO AV.;8;-58.46244952;-34.70524971;AUTO-CARGAS;AUTO;CARGAS
2020-0046;1;2020-10-27;2020;10;27;21:00:00;AVENIDA;NAZCA AV.;;CARRANZA, ADOLFO P.;True;NAZCA AV. y CARRANZA, ADOLFO P.;11;-58.4844016;-34.60776782;MOTO-MOTO;MOTO;MOTO
2020-0047;1;2020-10-27;2020;10;27;14:00:00;AUTOPISTA;AUTOPISTA PRESIDENTE HECTOR J. CAMPORA;;LACARRA AV.;True;AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.;9;-58.46668375;-34.65174801;PEATON-CARGAS;PEATON;CARGAS
2020-0048;1;2020-10-29;2020;10;29;20:20:00;AVENIDA;DORREGO AV.;614.0;;False;DORREGO AV. 614;15;-58.4495878;-34.59322448;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2020-0049;1;2020-10-30;2020;10;30;20:00:00;AVENIDA;DEL LIBERTADOR AV.;;RAMOS MEJIA, JOSE MARIA, DR. AV.;True;DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.;1;-58.37533517;-34.59276462;PEATON-AUTO;PEATON;AUTO
2020-0050;1;2020-11-01;2020;11;1;22:00:00;AVENIDA;SANTA FE AV.;;GODOY CRUZ;True;SANTA FE AV. y GODOY CRUZ;14;-58.42525456;-34.57866344;PEATON-MOTO;PEATON;MOTO
2020-0051;1;2020-11-05;2020;11;5;00:40:00;AVENIDA;AVELLANEDA AV.;;MERCEDES;True;AVELLANEDA AV. y MERCEDES;10;-58.48493828;-34.62981124;MOTO-AUTO;MOTO;AUTO
2020-0052;1;2020-11-07;2020;11;7;06:50:00;AVENIDA;TUCUMAN;;PUEYRREDON AV.;True;TUCUMAN y PUEYRREDON AV.;3;-58.40480504;-34.60183884;BICICLETA-CARGAS;BICICLETA;CARGAS
2020-0053;1;2020-11-09;2020;11;9;03:30:00;AVENIDA;ALCORTA, AMANCIO AV.;;EINSTEIN, ALBERTO;True;ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO;4;-58.41125934;-34.6541774;AUTO-AUTO;AUTO;AUTO
2020-0054;1;2020-11-19;2020;11;19;09:00:00;CALLE;INCLAN;;ALBERTI;True;INCLAN y ALBERTI;4;-58.39956546;-34.6297708;BICICLETA-AUTO;BICICLETA;AUTO
2020-0055;1;2020-11-19;2020;11;19;12:30:00;AVENIDA;OLAZABAL AV.;5437.0;;False;OLAZABAL AV. 5437;12;-58.49005682;-34.5786897;PEATON-CARGAS;PEATON;CARGAS
2020-0056;1;2020-11-21;2020;11;21;13:00:00;GRAL PAZ;PAZ, GRAL. AV.;;ROCA, CNEL. AV.;True;PAZ, GRAL. AV. y ROCA, CNEL. AV.;8;-58.47064556;-34.69843756;MOTO-CARGAS;MOTO;CARGAS
2020-0057;1;2020-11-23;2020;11;23;07:45:00;AVENIDA;NAZCA AV.;;VIALE, LUIS;True;NAZCA AV. y VIALE, LUIS;11;-58.4750156;-34.61945902;PEATON-AUTO;PEATON;AUTO
2020-0058;1;2020-11-24;2020;11;24;16:00:00;AVENIDA;OLIVERA AV.;;FALCON, RAMON L.,CNEL.;True;OLIVERA AV. y FALCON, RAMON L.,CNEL.;10;-58.48727942;-34.63652467;PEATON-AUTO;PEATON;AUTO
2020-0059;1;2020-12-01;2020;12;1;06:35:00;CALLE;BRASIL;1100.0;;False;BRASIL 1100;1;-58.3795169;-34.62794241;PEATON-PASAJEROS;PEATON;PASAJEROS
2020-0060;1;2020-12-03;2020;12;3;20:30:00;AVENIDA;HOMERO;;PERON, EVA AV.;True;HOMERO y PERON, EVA AV.;9;-58.47750832;-34.65672199;PEATON-MOTO;PEATON;MOTO
2020-0061;1;2020-12-03;2020;12;3;14:40:00;AUTOPISTA;CANTILO, INT.;;UDAONDO, GUILLERMO AV.;True;CANTILO, INT. y UDAONDO, GUILLERMO AV.;13;-58.44927253;-34.54048625;MOTO-CARGAS;MOTO;CARGAS
2020-0062;1;2020-12-04;2020;12;4;17:19:00;CALLE;MORENO;1845.0;;False;MORENO 1845;3;-58.39246272;-34.61253541;BICICLETA-PASAJEROS;BICICLETA;PASAJEROS
2020-0063;2;2020-12-05;2020;12;5;07:10:00;CALLE;NUEVA YORK;;ALTA GRACIA;True;NUEVA YORK y ALTA GRACIA;11;-58.52783814;-34.61047001;PEATON_MOTO-MOTO;PEATON_MOTO;MOTO
